household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band
MUS-01895,-1.527594,29.601894,Musanze,Cyuve,3,2.0,surface_water,1,lower_middle
MUS-01896,-1.505949,29.59773,Musanze,Cyuve,2,1.4,piped,1,lower_middle
MUS-01897,-1.512468,29.5735,Musanze,Cyuve,1,2.0,public_tap,2,middle
MUS-01898,-1.521881,29.676965,Musanze,Kinigi,4,2.0,public_tap,2,middle
MUS-01899,-1.555373,29.649015,Musanze,Shingiro,0,2.9,surface_water,1,low
MUS-01900,-1.453498,29.577571,Musanze,Muhoza,1,3.1,protected_well,2,middle
MUS-01901,-1.491901,29.615931,Musanze,Cyuve,1,2.2,protected_well,1,low
MUS-01902,-1.55054,29.640024,Musanze,Shingiro,0,1.7,surface_water,2,low
MUS-01903,-1.520272,29.607996,Musanze,Muhoza,1,2.4,public_tap,1,low
MUS-01904,-1.433302,29.643329,Musanze,Shingiro,2,2.5,surface_water,2,low
MUS-01905,-1.494651,29.619027,Musanze,Muhoza,1,3.3,piped,1,middle
MUS-01906,-1.483481,29.594795,Musanze,Shingiro,1,2.3,surface_water,3,upper
MUS-01907,-1.5013,29.641999,Musanze,Cyuve,1,2.6,piped,3,low
MUS-01908,-1.468296,29.58026,Musanze,Shingiro,3,2.0,public_tap,2,low
MUS-01909,-1.523203,29.606483,Musanze,Shingiro,0,1.3,surface_water,1,low
MUS-01910,-1.495624,29.541013,Musanze,Muhoza,4,1.9,piped,2,upper
MUS-01911,-1.50259,29.694319,Musanze,Shingiro,2,2.5,public_tap,3,lower_middle
MUS-01912,-1.513503,29.612401,Musanze,Kinigi,1,2.6,public_tap,3,middle
MUS-01913,-1.521933,29.605548,Musanze,Muhoza,1,1.8,protected_well,2,lower_middle
MUS-01914,-1.476434,29.653214,Musanze,Shingiro,0,2.1,piped,3,middle
MUS-01915,-1.423359,29.70511,Musanze,Kinigi,3,1.6,public_tap,1,middle
MUS-01916,-1.475131,29.631637,Musanze,Muhoza,1,1.7,protected_well,3,middle
MUS-01917,-1.43573,29.684901,Musanze,Cyuve,1,2.4,piped,2,low
MUS-01918,-1.478713,29.639035,Musanze,Muhoza,1,2.7,protected_well,3,upper
MUS-01919,-1.490877,29.616473,Musanze,Muhoza,2,2.0,piped,3,lower_middle
MUS-01920,-1.470672,29.530321,Musanze,Shingiro,2,2.0,protected_well,1,middle
MUS-01921,-1.484663,29.655714,Musanze,Kinigi,0,3.2,piped,3,upper
MUS-01922,-1.499637,29.62109,Musanze,Muhoza,3,2.1,surface_water,1,low
MUS-01923,-1.48764,29.718465,Musanze,Muhoza,1,2.1,piped,2,middle
MUS-01924,-1.44118,29.585843,Musanze,Muhoza,0,2.6,piped,2,middle
MUS-01925,-1.555485,29.647542,Musanze,Shingiro,2,2.3,public_tap,1,middle
MUS-01926,-1.569715,29.573768,Musanze,Muhoza,1,2.0,protected_well,3,low
MUS-01927,-1.535115,29.807823,Musanze,Kinigi,3,2.4,surface_water,1,low
MUS-01928,-1.489826,29.648515,Musanze,Shingiro,2,2.9,piped,3,low
MUS-01929,-1.57927,29.654882,Musanze,Cyuve,2,1.8,piped,2,middle
MUS-01930,-1.497137,29.655663,Musanze,Cyuve,0,1.8,public_tap,1,lower_middle
MUS-01931,-1.488716,29.636226,Musanze,Shingiro,2,2.6,public_tap,1,upper
MUS-01932,-1.55429,29.674026,Musanze,Kinigi,1,2.1,public_tap,3,middle
MUS-01933,-1.473039,29.613343,Musanze,Shingiro,0,1.8,protected_well,2,lower_middle
MUS-01934,-1.570915,29.625824,Musanze,Shingiro,0,2.1,piped,3,low
MUS-01935,-1.522339,29.693481,Musanze,Shingiro,0,2.1,public_tap,3,low
MUS-01936,-1.471044,29.670637,Musanze,Shingiro,3,2.2,surface_water,1,lower_middle
MUS-01937,-1.467431,29.724143,Musanze,Muhoza,1,1.7,protected_well,1,low
MUS-01938,-1.43029,29.596573,Musanze,Cyuve,0,2.7,protected_well,1,low
MUS-01939,-1.510409,29.641608,Musanze,Kinigi,4,1.7,protected_well,1,low
MUS-01940,-1.55769,29.652936,Musanze,Muhoza,2,2.5,piped,1,lower_middle
MUS-01941,-1.492806,29.600792,Musanze,Cyuve,3,2.2,protected_well,3,lower_middle
MUS-01942,-1.500767,29.655041,Musanze,Shingiro,2,2.7,piped,2,middle
MUS-01943,-1.5458,29.627396,Musanze,Cyuve,2,2.2,surface_water,2,low
MUS-01944,-1.453999,29.67546,Musanze,Cyuve,0,1.4,public_tap,1,low
MUS-01945,-1.508405,29.634449,Musanze,Muhoza,3,2.5,public_tap,2,middle
MUS-01946,-1.532711,29.654121,Musanze,Muhoza,0,1.5,public_tap,2,low
MUS-01947,-1.418318,29.680669,Musanze,Kinigi,0,2.7,public_tap,3,lower_middle
MUS-01948,-1.474013,29.681659,Musanze,Shingiro,1,2.0,public_tap,1,low
MUS-01949,-1.544103,29.679263,Musanze,Shingiro,2,1.9,public_tap,3,low
MUS-01950,-1.474984,29.617543,Musanze,Shingiro,1,2.7,protected_well,2,middle
MUS-01951,-1.533353,29.584272,Musanze,Cyuve,2,1.6,protected_well,2,lower_middle
MUS-01952,-1.388773,29.63449,Musanze,Cyuve,3,2.0,surface_water,1,middle
MUS-01953,-1.600087,29.606026,Musanze,Shingiro,0,1.6,public_tap,1,lower_middle
MUS-01954,-1.518575,29.627236,Musanze,Kinigi,3,2.3,piped,3,lower_middle
MUS-01955,-1.478251,29.623545,Musanze,Cyuve,2,1.8,protected_well,2,low
MUS-01956,-1.513738,29.628562,Musanze,Kinigi,1,2.0,surface_water,2,lower_middle
MUS-01957,-1.3957,29.696871,Musanze,Cyuve,2,1.8,surface_water,2,lower_middle
MUS-01958,-1.524795,29.632065,Musanze,Muhoza,2,1.5,surface_water,2,middle
MUS-01959,-1.51684,29.621117,Musanze,Muhoza,1,2.5,piped,2,lower_middle
MUS-01960,-1.511464,29.653131,Musanze,Shingiro,2,3.0,piped,2,low
MUS-01961,-1.5202,29.601801,Musanze,Muhoza,2,1.7,public_tap,3,upper
MUS-01962,-1.506828,29.694054,Musanze,Cyuve,1,1.8,surface_water,3,low
MUS-01963,-1.498326,29.623022,Musanze,Cyuve,0,2.6,public_tap,3,lower_middle
MUS-01964,-1.482624,29.751601,Musanze,Muhoza,2,2.0,protected_well,3,middle
MUS-01965,-1.515622,29.725585,Musanze,Muhoza,2,2.0,protected_well,1,low
MUS-01966,-1.550095,29.647986,Musanze,Muhoza,3,2.2,protected_well,2,lower_middle
MUS-01967,-1.498035,29.612885,Musanze,Shingiro,2,1.9,protected_well,2,lower_middle
MUS-01968,-1.492249,29.65665,Musanze,Muhoza,2,3.2,protected_well,1,lower_middle
MUS-01969,-1.558011,29.620354,Musanze,Cyuve,2,1.9,protected_well,1,middle
MUS-01970,-1.451065,29.580465,Musanze,Muhoza,3,2.0,piped,2,middle
MUS-01971,-1.472256,29.66233,Musanze,Shingiro,4,3.0,protected_well,1,low
MUS-01972,-1.484108,29.681682,Musanze,Shingiro,3,2.5,protected_well,1,middle
MUS-01973,-1.53024,29.621724,Musanze,Cyuve,1,2.0,protected_well,3,middle
MUS-01974,-1.508946,29.641553,Musanze,Cyuve,1,2.8,surface_water,1,low
MUS-01975,-1.524395,29.589929,Musanze,Muhoza,1,2.0,public_tap,2,middle
MUS-01976,-1.458407,29.666088,Musanze,Cyuve,1,2.2,surface_water,1,low
MUS-01977,-1.492931,29.673336,Musanze,Kinigi,2,2.0,surface_water,2,middle
MUS-01978,-1.472988,29.626366,Musanze,Cyuve,2,1.7,surface_water,2,low
MUS-01979,-1.428527,29.636926,Musanze,Kinigi,2,2.1,piped,2,upper
MUS-01980,-1.420032,29.660227,Musanze,Kinigi,2,1.9,surface_water,2,lower_middle
MUS-01981,-1.509284,29.551648,Musanze,Cyuve,1,1.9,protected_well,1,middle
MUS-01982,-1.564957,29.601465,Musanze,Kinigi,3,1.8,surface_water,1,lower_middle
MUS-01983,-1.517225,29.595036,Musanze,Cyuve,3,2.7,protected_well,2,lower_middle
MUS-01984,-1.518015,29.672084,Musanze,Cyuve,1,2.3,public_tap,3,upper
MUS-01985,-1.421009,29.713581,Musanze,Shingiro,0,1.9,surface_water,1,lower_middle
MUS-01986,-1.511893,29.626606,Musanze,Kinigi,1,2.5,public_tap,2,middle
MUS-01987,-1.493165,29.627302,Musanze,Kinigi,4,2.3,surface_water,1,middle
MUS-01988,-1.499984,29.641205,Musanze,Muhoza,1,1.8,protected_well,1,lower_middle
MUS-01989,-1.490802,29.608573,Musanze,Cyuve,1,1.9,public_tap,2,upper
MUS-01990,-1.392522,29.59315,Musanze,Shingiro,4,2.7,surface_water,1,lower_middle
MUS-01991,-1.541753,29.709333,Musanze,Shingiro,1,1.5,protected_well,2,low
MUS-01992,-1.530849,29.628798,Musanze,Muhoza,1,1.6,public_tap,3,low
MUS-01993,-1.562342,29.543013,Musanze,Kinigi,1,1.7,surface_water,2,lower_middle
MUS-01994,-1.51591,29.636566,Musanze,Shingiro,0,2.7,public_tap,2,lower_middle
MUS-01995,-1.471096,29.547995,Musanze,Kinigi,0,2.2,protected_well,1,lower_middle
MUS-01996,-1.482295,29.648753,Musanze,Shingiro,0,1.9,piped,3,upper
MUS-01997,-1.478874,29.518386,Musanze,Shingiro,1,2.4,protected_well,2,low
MUS-01998,-1.478126,29.607683,Musanze,Cyuve,3,2.1,surface_water,2,low
MUS-01999,-1.494033,29.606207,Musanze,Kinigi,3,1.6,piped,1,lower_middle
MUS-02000,-1.557863,29.644926,Musanze,Shingiro,2,1.9,surface_water,2,low
MUS-02001,-1.390041,29.673168,Musanze,Cyuve,1,2.6,surface_water,2,upper
MUS-02002,-1.434228,29.626442,Musanze,Shingiro,3,1.6,surface_water,2,middle
MUS-02003,-1.475784,29.59712,Musanze,Cyuve,1,2.0,public_tap,3,lower_middle
MUS-02004,-1.450826,29.60798,Musanze,Cyuve,1,1.6,surface_water,2,low
MUS-02005,-1.460933,29.583471,Musanze,Kinigi,1,2.5,protected_well,1,lower_middle
MUS-02006,-1.518557,29.630086,Musanze,Cyuve,1,1.9,surface_water,1,middle
MUS-02007,-1.56265,29.670911,Musanze,Shingiro,1,1.8,public_tap,2,low
MUS-02008,-1.48827,29.650011,Musanze,Muhoza,4,2.4,protected_well,1,low
MUS-02009,-1.460937,29.687205,Musanze,Shingiro,3,1.7,protected_well,1,lower_middle
MUS-02010,-1.473877,29.612406,Musanze,Shingiro,1,2.2,protected_well,2,middle
MUS-02011,-1.677048,29.702329,Musanze,Cyuve,3,1.5,protected_well,2,low
MUS-02012,-1.538481,29.578693,Musanze,Shingiro,0,2.7,protected_well,2,low
MUS-02013,-1.470591,29.63511,Musanze,Cyuve,2,1.8,surface_water,2,low
MUS-02014,-1.493379,29.602813,Musanze,Kinigi,2,1.8,protected_well,1,lower_middle
MUS-02015,-1.494275,29.640172,Musanze,Cyuve,2,1.8,piped,3,upper
MUS-02016,-1.532615,29.603405,Musanze,Kinigi,1,1.2,surface_water,2,lower_middle
MUS-02017,-1.579221,29.661322,Musanze,Muhoza,2,2.2,protected_well,3,upper
MUS-02018,-1.503982,29.641508,Musanze,Shingiro,3,2.5,protected_well,2,lower_middle
MUS-02019,-1.463422,29.615731,Musanze,Kinigi,3,2.5,public_tap,2,lower_middle
MUS-02020,-1.454502,29.662763,Musanze,Muhoza,3,1.8,protected_well,1,middle
MUS-02021,-1.540084,29.540588,Musanze,Cyuve,1,2.7,public_tap,3,low
MUS-02022,-1.509746,29.593178,Musanze,Muhoza,1,2.3,surface_water,3,lower_middle
MUS-02023,-1.504872,29.660467,Musanze,Kinigi,2,2.6,piped,2,low
MUS-02024,-1.533726,29.657317,Musanze,Shingiro,2,1.6,surface_water,2,lower_middle
MUS-02025,-1.51161,29.555885,Musanze,Muhoza,4,2.9,surface_water,3,middle
MUS-02026,-1.420439,29.607611,Musanze,Muhoza,0,1.6,surface_water,2,lower_middle
MUS-02027,-1.45016,29.636153,Musanze,Cyuve,0,1.3,protected_well,2,lower_middle
MUS-02028,-1.562434,29.675846,Musanze,Cyuve,1,3.1,public_tap,2,low
MUS-02029,-1.493302,29.659328,Musanze,Shingiro,1,2.5,piped,2,middle
MUS-02030,-1.497978,29.553963,Musanze,Cyuve,2,2.6,surface_water,3,low
MUS-02031,-1.491783,29.65823,Musanze,Kinigi,2,2.5,protected_well,3,upper
MUS-02032,-1.499969,29.626886,Musanze,Kinigi,2,1.6,surface_water,1,low
MUS-02033,-1.455119,29.631462,Musanze,Muhoza,3,2.4,public_tap,1,lower_middle
MUS-02034,-1.520126,29.590402,Musanze,Cyuve,1,2.3,protected_well,2,low
MUS-02035,-1.465865,29.573349,Musanze,Cyuve,1,2.2,public_tap,1,upper
MUS-02036,-1.415047,29.635132,Musanze,Muhoza,3,2.1,surface_water,1,lower_middle
MUS-02037,-1.540308,29.656939,Musanze,Shingiro,2,2.7,piped,2,lower_middle
MUS-02038,-1.523265,29.551494,Musanze,Cyuve,1,2.7,protected_well,1,middle
MUS-02039,-1.482392,29.656786,Musanze,Cyuve,1,2.4,piped,3,middle
MUS-02040,-1.449231,29.525864,Musanze,Shingiro,1,2.4,public_tap,1,low
MUS-02041,-1.502737,29.625489,Musanze,Cyuve,2,3.1,piped,2,lower_middle
MUS-02042,-1.524327,29.681665,Musanze,Kinigi,1,1.9,public_tap,1,low
MUS-02043,-1.497425,29.607778,Musanze,Kinigi,2,2.1,piped,3,low
MUS-02044,-1.452574,29.620107,Musanze,Shingiro,3,2.5,protected_well,1,low
MUS-02045,-1.472944,29.645177,Musanze,Shingiro,4,2.4,protected_well,3,upper
MUS-02046,-1.581161,29.52225,Musanze,Kinigi,3,2.0,surface_water,2,lower_middle
MUS-02047,-1.550004,29.69065,Musanze,Kinigi,1,2.3,public_tap,1,low
MUS-02048,-1.529927,29.709357,Musanze,Kinigi,1,2.0,surface_water,3,low
MUS-02049,-1.487786,29.787445,Musanze,Kinigi,1,1.0,public_tap,3,low
MUS-02050,-1.498728,29.571879,Musanze,Shingiro,2,1.7,public_tap,2,middle
NYA-02051,-1.322948,30.361432,Nyagatare,Matimba,1,1.6,surface_water,2,middle
NYA-02052,-1.288816,30.308918,Nyagatare,Rwimiyaga,2,2.7,surface_water,3,low
NYA-02053,-1.212984,30.353701,Nyagatare,Matimba,1,2.2,public_tap,2,low
NYA-02054,-1.316253,30.372344,Nyagatare,Mimuri,0,3.1,piped,2,low
NYA-02055,-1.309012,30.277874,Nyagatare,Karangazi,2,1.6,protected_well,2,lower_middle
NYA-02056,-1.29217,30.428749,Nyagatare,Mimuri,2,2.0,surface_water,3,middle
NYA-02057,-1.282677,30.287693,Nyagatare,Mimuri,2,1.5,surface_water,1,low
NYA-02058,-1.326358,30.385661,Nyagatare,Matimba,1,2.4,surface_water,1,middle
NYA-02059,-1.283853,30.333477,Nyagatare,Rwimiyaga,3,1.5,protected_well,2,upper
NYA-02060,-1.257693,30.329017,Nyagatare,Karangazi,3,2.5,public_tap,1,lower_middle
NYA-02061,-1.30582,30.334546,Nyagatare,Karangazi,1,1.8,piped,3,lower_middle
NYA-02062,-1.332333,30.273826,Nyagatare,Rwimiyaga,2,1.3,protected_well,2,middle
NYA-02063,-1.305545,30.327268,Nyagatare,Mimuri,2,1.9,piped,3,lower_middle
NYA-02064,-1.221216,30.36511,Nyagatare,Matimba,2,2.3,surface_water,1,upper
NYA-02065,-1.332577,30.368994,Nyagatare,Mimuri,0,1.8,protected_well,3,low
NYA-02066,-1.280352,30.357989,Nyagatare,Karangazi,1,2.7,protected_well,1,low
NYA-02067,-1.306243,30.367577,Nyagatare,Karangazi,1,1.7,surface_water,2,upper
NYA-02068,-1.36846,30.31478,Nyagatare,Mimuri,1,1.7,surface_water,1,lower_middle
NYA-02069,-1.319357,30.304966,Nyagatare,Karangazi,0,2.3,public_tap,2,low
NYA-02070,-1.287077,30.311204,Nyagatare,Matimba,1,1.3,public_tap,2,upper
NYA-02071,-1.275536,30.256027,Nyagatare,Karangazi,3,1.3,public_tap,2,lower_middle
NYA-02072,-1.399182,30.358563,Nyagatare,Matimba,2,2.1,piped,1,lower_middle
NYA-02073,-1.300162,30.409705,Nyagatare,Mimuri,3,2.6,protected_well,2,lower_middle
NYA-02074,-1.241065,30.235783,Nyagatare,Mimuri,3,2.7,public_tap,2,low
NYA-02075,-1.309231,30.343437,Nyagatare,Matimba,1,2.8,protected_well,2,low
NYA-02076,-1.316341,30.275624,Nyagatare,Matimba,2,1.5,surface_water,3,lower_middle
NYA-02077,-1.296529,30.290014,Nyagatare,Matimba,3,1.4,surface_water,2,lower_middle
NYA-02078,-1.314035,30.324855,Nyagatare,Karangazi,3,2.2,public_tap,3,lower_middle
NYA-02079,-1.365701,30.340238,Nyagatare,Mimuri,1,2.0,protected_well,3,middle
NYA-02080,-1.371757,30.349177,Nyagatare,Karangazi,3,2.6,surface_water,2,lower_middle
NYA-02081,-1.298757,30.389339,Nyagatare,Karangazi,4,2.4,public_tap,1,lower_middle
NYA-02082,-1.291542,30.359945,Nyagatare,Matimba,3,2.3,public_tap,2,middle
NYA-02083,-1.243805,30.2721,Nyagatare,Karangazi,2,1.4,surface_water,2,low
NYA-02084,-1.279033,30.337101,Nyagatare,Rwimiyaga,2,2.2,piped,2,low
NYA-02085,-1.332441,30.269476,Nyagatare,Rwimiyaga,2,2.3,protected_well,1,lower_middle
NYA-02086,-1.3438,30.366308,Nyagatare,Rwimiyaga,0,2.2,protected_well,2,middle
NYA-02087,-1.226507,30.26412,Nyagatare,Rwimiyaga,1,1.6,piped,2,lower_middle
NYA-02088,-1.30218,30.344061,Nyagatare,Rwimiyaga,2,2.4,piped,1,low
NYA-02089,-1.322623,30.232693,Nyagatare,Matimba,2,2.0,protected_well,3,lower_middle
NYA-02090,-1.255218,30.328163,Nyagatare,Karangazi,3,1.6,surface_water,1,low
NYA-02091,-1.304849,30.280493,Nyagatare,Karangazi,1,2.0,surface_water,1,low
NYA-02092,-1.295211,30.296629,Nyagatare,Rwimiyaga,1,2.2,piped,1,middle
NYA-02093,-1.296292,30.328665,Nyagatare,Karangazi,0,2.7,protected_well,3,lower_middle
NYA-02094,-1.276972,30.250913,Nyagatare,Rwimiyaga,2,1.7,surface_water,2,middle
NYA-02095,-1.297948,30.335706,Nyagatare,Karangazi,1,1.7,surface_water,1,lower_middle
NYA-02096,-1.302704,30.327142,Nyagatare,Matimba,2,2.8,public_tap,3,upper
NYA-02097,-1.315258,30.33781,Nyagatare,Mimuri,2,1.6,protected_well,3,lower_middle
NYA-02098,-1.274867,30.330547,Nyagatare,Rwimiyaga,2,1.6,protected_well,3,upper
NYA-02099,-1.266342,30.362931,Nyagatare,Matimba,1,1.1,public_tap,1,low
NYA-02100,-1.326389,30.316082,Nyagatare,Matimba,3,1.2,piped,1,middle
NYA-02101,-1.305218,30.331222,Nyagatare,Rwimiyaga,1,2.1,piped,3,upper
NYA-02102,-1.259705,30.334494,Nyagatare,Rwimiyaga,0,1.9,surface_water,1,middle
NYA-02103,-1.25484,30.28315,Nyagatare,Matimba,1,1.8,surface_water,1,middle
NYA-02104,-1.144337,30.382935,Nyagatare,Rwimiyaga,2,1.6,protected_well,1,middle
NYA-02105,-1.286505,30.324787,Nyagatare,Rwimiyaga,3,2.4,public_tap,3,upper
NYA-02106,-1.306628,30.293252,Nyagatare,Mimuri,0,1.5,surface_water,3,middle
NYA-02107,-1.218799,30.328992,Nyagatare,Mimuri,0,1.7,protected_well,2,low
NYA-02108,-1.293252,30.336566,Nyagatare,Rwimiyaga,3,2.5,protected_well,2,lower_middle
NYA-02109,-1.286483,30.342031,Nyagatare,Matimba,1,2.5,piped,2,lower_middle
NYA-02110,-1.315341,30.248708,Nyagatare,Karangazi,1,1.7,surface_water,2,lower_middle
NYA-02111,-1.213548,30.408598,Nyagatare,Rwimiyaga,1,2.5,public_tap,1,middle
NYA-02112,-1.285642,30.327954,Nyagatare,Rwimiyaga,3,2.6,surface_water,2,low
NYA-02113,-1.2712,30.420544,Nyagatare,Karangazi,2,1.7,piped,2,low
NYA-02114,-1.275326,30.256567,Nyagatare,Karangazi,4,3.1,protected_well,3,middle
NYA-02115,-1.338566,30.291901,Nyagatare,Karangazi,3,1.4,piped,2,upper
NYA-02116,-1.205348,30.24475,Nyagatare,Mimuri,3,1.5,surface_water,2,upper
NYA-02117,-1.29705,30.372921,Nyagatare,Mimuri,4,2.3,piped,2,lower_middle
NYA-02118,-1.2915,30.333058,Nyagatare,Mimuri,1,2.1,protected_well,1,low
NYA-02119,-1.30978,30.346458,Nyagatare,Matimba,0,2.8,protected_well,2,lower_middle
NYA-02120,-1.280091,30.226787,Nyagatare,Rwimiyaga,2,1.9,public_tap,1,lower_middle
NYA-02121,-1.351833,30.282256,Nyagatare,Mimuri,4,2.6,public_tap,2,middle
NYA-02122,-1.274122,30.358664,Nyagatare,Matimba,1,1.5,piped,3,low
NYA-02123,-1.33377,30.395074,Nyagatare,Matimba,2,1.9,public_tap,2,low
NYA-02124,-1.306551,30.271006,Nyagatare,Karangazi,4,1.2,surface_water,2,lower_middle
NYA-02125,-1.307964,30.329216,Nyagatare,Karangazi,3,2.4,surface_water,3,lower_middle
NYA-02126,-1.308537,30.264066,Nyagatare,Mimuri,1,2.5,protected_well,3,lower_middle
NYA-02127,-1.296034,30.345567,Nyagatare,Rwimiyaga,0,1.9,protected_well,1,middle
NYA-02128,-1.299672,30.345542,Nyagatare,Rwimiyaga,3,1.4,public_tap,2,lower_middle
NYA-02129,-1.313846,30.329222,Nyagatare,Rwimiyaga,2,3.1,piped,2,middle
NYA-02130,-1.279129,30.312825,Nyagatare,Matimba,4,1.8,surface_water,1,low
NYA-02131,-1.207556,30.353968,Nyagatare,Matimba,1,2.1,surface_water,1,upper
NYA-02132,-1.316429,30.366806,Nyagatare,Matimba,1,2.3,protected_well,1,lower_middle
NYA-02133,-1.265228,30.367987,Nyagatare,Matimba,1,1.9,surface_water,3,middle
NYA-02134,-1.325682,30.310022,Nyagatare,Rwimiyaga,4,2.4,piped,3,low
NYA-02135,-1.337962,30.330558,Nyagatare,Rwimiyaga,1,1.6,public_tap,1,low
NYA-02136,-1.252817,30.315812,Nyagatare,Karangazi,2,2.6,public_tap,1,low
NYA-02137,-1.329758,30.227126,Nyagatare,Rwimiyaga,3,1.5,protected_well,1,lower_middle
NYA-02138,-1.360156,30.321644,Nyagatare,Matimba,1,1.5,public_tap,2,lower_middle
NYA-02139,-1.224965,30.314568,Nyagatare,Matimba,1,1.2,public_tap,2,lower_middle
NYA-02140,-1.322063,30.288801,Nyagatare,Mimuri,2,1.6,protected_well,2,low
NYA-02141,-1.247015,30.272845,Nyagatare,Rwimiyaga,3,2.2,protected_well,2,middle
NYA-02142,-1.302536,30.347652,Nyagatare,Rwimiyaga,1,1.2,protected_well,1,low
NYA-02143,-1.255765,30.321205,Nyagatare,Karangazi,1,1.5,surface_water,3,low
NYA-02144,-1.253496,30.244478,Nyagatare,Karangazi,1,2.3,protected_well,3,low
NYA-02145,-1.337429,30.309409,Nyagatare,Matimba,1,2.1,piped,1,lower_middle
NYA-02146,-1.39451,30.370765,Nyagatare,Mimuri,2,1.5,protected_well,2,lower_middle
NYA-02147,-1.306561,30.345969,Nyagatare,Rwimiyaga,3,3.3,public_tap,2,low
NYA-02148,-1.270096,30.298656,Nyagatare,Rwimiyaga,2,2.4,public_tap,3,middle
NYA-02149,-1.167587,30.363491,Nyagatare,Mimuri,0,1.4,surface_water,3,middle
NYA-02150,-1.375216,30.344688,Nyagatare,Rwimiyaga,1,2.0,surface_water,1,lower_middle
NYA-02151,-1.318888,30.317888,Nyagatare,Karangazi,0,2.2,piped,1,middle
NYA-02152,-1.256821,30.297403,Nyagatare,Mimuri,0,2.1,public_tap,1,upper
NYA-02153,-1.30634,30.403675,Nyagatare,Rwimiyaga,2,2.2,protected_well,2,low
NYA-02154,-1.319262,30.253545,Nyagatare,Karangazi,1,2.0,surface_water,2,low
NYA-02155,-1.391044,30.34454,Nyagatare,Karangazi,1,1.9,public_tap,3,lower_middle
NYA-02156,-1.274474,30.313695,Nyagatare,Matimba,1,1.7,piped,2,middle
NYA-02157,-1.325801,30.322292,Nyagatare,Rwimiyaga,1,1.8,piped,3,upper
NYA-02158,-1.33389,30.327526,Nyagatare,Mimuri,2,1.1,surface_water,2,middle
NYA-02159,-1.251155,30.340533,Nyagatare,Karangazi,1,1.7,public_tap,3,low
NYA-02160,-1.367995,30.415641,Nyagatare,Karangazi,1,1.8,surface_water,1,lower_middle
NYA-02161,-1.31219,30.334469,Nyagatare,Matimba,1,1.4,public_tap,3,low
NYA-02162,-1.356594,30.341313,Nyagatare,Mimuri,2,2.5,piped,2,lower_middle
NYA-02163,-1.297942,30.326225,Nyagatare,Matimba,0,1.6,protected_well,2,middle
NYA-02164,-1.274049,30.33016,Nyagatare,Karangazi,2,2.3,protected_well,1,low
NYA-02165,-1.286684,30.327085,Nyagatare,Rwimiyaga,1,1.5,piped,2,low
NYA-02166,-1.223541,30.316228,Nyagatare,Mimuri,1,2.2,protected_well,3,middle
NYA-02167,-1.331917,30.357396,Nyagatare,Rwimiyaga,0,3.0,protected_well,3,middle
NYA-02168,-1.334061,30.297388,Nyagatare,Rwimiyaga,1,2.5,surface_water,2,lower_middle
NYA-02169,-1.320127,30.368784,Nyagatare,Matimba,1,2.2,public_tap,3,low
NYA-02170,-1.230157,30.353546,Nyagatare,Karangazi,1,1.7,protected_well,3,lower_middle
NYA-02171,-1.290177,30.284612,Nyagatare,Rwimiyaga,3,2.3,public_tap,2,low
NYA-02172,-1.298268,30.310875,Nyagatare,Mimuri,4,2.2,surface_water,3,low
NYA-02173,-1.189761,30.304511,Nyagatare,Matimba,3,1.0,protected_well,3,upper
NYA-02174,-1.310369,30.294483,Nyagatare,Mimuri,3,2.3,piped,2,upper
NYA-02175,-1.206128,30.291575,Nyagatare,Rwimiyaga,3,1.8,piped,3,lower_middle
NYA-02176,-1.31531,30.332169,Nyagatare,Mimuri,2,2.6,public_tap,3,middle
NYA-02177,-1.288281,30.319158,Nyagatare,Matimba,1,1.9,surface_water,3,upper
NYA-02178,-1.357331,30.37954,Nyagatare,Matimba,1,1.7,public_tap,2,low
NYA-02179,-1.28449,30.323809,Nyagatare,Karangazi,1,1.7,protected_well,2,lower_middle
NYA-02180,-1.334223,30.393437,Nyagatare,Mimuri,1,2.6,protected_well,3,lower_middle
NYA-02181,-1.292418,30.282871,Nyagatare,Matimba,3,2.1,protected_well,2,low
NYA-02182,-1.287895,30.312636,Nyagatare,Matimba,1,2.3,public_tap,2,low
NYA-02183,-1.330906,30.320489,Nyagatare,Karangazi,1,1.1,protected_well,1,lower_middle
NYA-02184,-1.233222,30.311238,Nyagatare,Matimba,1,2.1,protected_well,2,low
NYA-02185,-1.254394,30.345755,Nyagatare,Rwimiyaga,0,2.7,protected_well,1,low
NYA-02186,-1.441637,30.306855,Nyagatare,Mimuri,2,2.2,protected_well,1,low
NYA-02187,-1.272946,30.321692,Nyagatare,Karangazi,2,2.1,public_tap,1,upper
NYA-02188,-1.240201,30.409458,Nyagatare,Rwimiyaga,2,2.5,public_tap,2,lower_middle
NYA-02189,-1.204741,30.296516,Nyagatare,Rwimiyaga,2,1.4,surface_water,1,lower_middle
NYA-02190,-1.318363,30.309935,Nyagatare,Mimuri,2,2.5,surface_water,1,upper
NYA-02191,-1.270875,30.270077,Nyagatare,Karangazi,0,2.5,piped,2,low
NYA-02192,-1.292757,30.333605,Nyagatare,Matimba,0,2.0,public_tap,2,middle
NYA-02193,-1.218718,30.339806,Nyagatare,Karangazi,4,2.4,protected_well,3,middle
NYA-02194,-1.356809,30.320233,Nyagatare,Matimba,1,2.2,surface_water,1,middle
